obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.015973535632157008,-31.062116622924805,68.70162200927734,0.1404668688774109,0.8995869159698486,-25.16387367248535,68.97513580322266,0.13774164021015167,0.90047687292099,-26.468719482421875,-0.08417664468288422,0.6865870356559753,200.0,150.0,-879.6229248046875,-668.9815063476562,479.5000305175781,512.4263305664062,134.10709047317505,150.0,15,30000,223.70181840609533,-4.367530345916748,74.38455200195312,0.3544478714466095
0.0,1.0,0.014175701821503062,-24.531272888183594,67.51020812988281,0.18052810430526733,0.9053556323051453,-18.957332611083984,67.43789672851562,0.3301839530467987,0.8350181579589844,-20.393348693847656,-0.09677320718765259,0.6748998165130615,200.0,160.0,-834.9708862304688,-567.6602172851562,462.66339111328125,526.1175537109375,142.0424587726593,160.0,16,32000,225.28475130958125,-15.247814178466797,52.545467376708984,0.22247382998466492
0.0,1.0,0.0136225708197137,-21.611495971679688,68.96781921386719,0.13167476654052734,0.9055817127227783,-15.577853202819824,70.05511474609375,0.17543745040893555,0.8916575908660889,-15.047972679138184,-0.10441847890615463,0.664993166923523,200.0,170.0,-800.2593994140625,-483.4770812988281,436.3558044433594,534.1867065429688,151.02829146385193,170.0,17,34000,225.12338364191703,-25.168312072753906,50.2829475402832,0.1617460548877716
0.0,1.0,0.013896384493189945,-13.767572402954102,69.94801330566406,0.22952774167060852,0.8707293272018433,-6.939972400665283,70.51321411132812,0.22142460942268372,0.8974226713180542,-9.901707649230957,-0.10744733363389969,0.6543804407119751,200.0,180.0,-767.7784423828125,-398.7168273925781,393.5350341796875,541.0541381835938,162.29175782203674,180.0,18,36000,221.82272521489534,-30.309795379638672,57.48920440673828,0.07676467299461365
0.0,1.0,0.013091022799070031,-7.143311023712158,65.36506652832031,0.13808207213878632,0.9003005623817444,0.23789644241333008,67.2777099609375,0.1528036743402481,0.906414806842804,-5.095254898071289,-0.12074952572584152,0.6470767855644226,200.0,190.0,-738.600341796875,-322.57647705078125,332.6226501464844,545.0439453125,171.14244484901428,190.0,19,38000,222.03726278144768,-37.316646575927734,60.5616569519043,0.23641842603683472
0.0,1.0,0.01185113216358652,-4.734846591949463,62.77490234375,0.19004249572753906,0.8965774774551392,0.31104230880737305,62.82939529418945,0.28232502937316895,0.8136492371559143,-0.5437406301498413,-0.1276068091392517,0.6371023654937744,200.0,200.0,-710.3838500976562,-267.104736328125,273.6716003417969,545.8327026367188,179.26701879501343,200.0,20,40000,223.13083727765243,-42.247806549072266,52.32585906982422,0.47004857659339905
0.0,1.0,0.01208933992007461,-3.168853759765625,61.50788497924805,0.2448057383298874,0.8670061230659485,2.2322330474853516,61.64673614501953,0.37217843532562256,0.7638795375823975,3.6676135063171387,-0.1337374895811081,0.6282782554626465,200.0,210.0,-682.656982421875,-221.89483642578125,234.71484375,547.1839599609375,187.952960729599,210.0,21,42000,223.4601670384105,-42.738521575927734,48.50851058959961,0.35382384061813354
0.0,1.0,0.01161761804096316,-3.386838674545288,53.35945129394531,0.35414552688598633,0.8147844672203064,2.0936076641082764,53.53817367553711,0.5289899110794067,0.7031874656677246,6.76710844039917,-0.1353864073753357,0.6241557002067566,200.0,220.0,-665.81591796875,-217.70758056640625,242.6333465576172,545.6347045898438,197.01359581947327,220.0,22,44000,223.3348405067329,-41.7454719543457,49.988548278808594,0.26915204524993896
0.0,1.0,0.01161761804096316,-12.727742195129395,57.77579116821289,0.22949019074440002,0.8626055717468262,-6.4319353103637695,56.21704864501953,0.33690133690834045,0.8172281384468079,9.585675239562988,-0.1381910741329193,0.6197474002838135,200.0,230.0,-650.281494140625,-221.5947723388672,265.8652038574219,544.9122314453125,207.870201587677,230.0,23,46000,221.29193914596647,-41.522403717041016,45.888118743896484,0.20378494262695312
0.0,1.0,0.01208933992007461,-18.030847549438477,54.04983901977539,0.21218708157539368,0.8773587942123413,-11.28754997253418,54.238433837890625,0.18514759838581085,0.8683522939682007,11.215585708618164,-0.1369905322790146,0.620783269405365,200.0,240.0,-643.4110107421875,-253.3476104736328,300.0937194824219,540.2833251953125,218.15703749656677,240.0,24,48000,220.0249900292829,-36.47829818725586,39.903011322021484,0.15897132456302643
0.0,1.0,0.012332335652468109,-25.413715362548828,60.03468322753906,0.3089894652366638,0.828066349029541,-18.317798614501953,59.193992614746094,0.2850814461708069,0.8197449445724487,13.30052375793457,-0.13207562267780304,0.6178007125854492,200.0,250.0,-628.3724975585938,-251.49700927734375,302.1440734863281,537.3592529296875,226.52129650115967,250.0,25,50000,220.7297979143609,-40.4369010925293,48.60768127441406,0.2806093692779541
0.0,1.0,0.01161761804096316,-26.895694732666016,58.22467041015625,0.1825970560312271,0.8967769145965576,-19.14215087890625,58.679534912109375,0.16757357120513916,0.9075888991355896,14.845189094543457,-0.1276501715183258,0.617958664894104,200.0,260.0,-620.8895263671875,-278.35931396484375,332.4703063964844,534.95947265625,234.57655453681946,260.0,26,52000,221.67603281016736,-36.65545654296875,48.17842102050781,0.3077463209629059
0.0,1.0,0.011388705069074755,-24.577228546142578,57.54425811767578,0.04037833213806152,0.920624852180481,-17.31277084350586,59.201663970947266,0.045245200395584106,0.9323647618293762,17.0272274017334,-0.1255088448524475,0.6122772693634033,200.0,270.0,-606.2544555664062,-276.4461669921875,330.09844970703125,532.9259643554688,242.64044952392578,270.0,27,54000,222.5515164761318,-40.259010314941406,59.724334716796875,0.2419455498456955
0.0,1.0,0.010944321720492653,-30.633197784423828,62.71055603027344,0.07785487174987793,0.8966805338859558,-22.191104888916016,63.81985855102539,-0.11900299787521362,0.8998623490333557,19.01438331604004,-0.11987044662237167,0.6078764200210571,200.0,280.0,-593.093994140625,-278.66180419921875,316.9854736328125,528.2062377929688,250.72328782081604,280.0,28,56000,223.35380365632975,-42.716087341308594,70.2206802368164,0.3108685314655304
0.0,1.0,0.010310046129879225,-26.52582359313965,66.50348663330078,0.11138264834880829,0.8928409814834595,-19.018661499023438,67.52400207519531,0.08656704425811768,0.8818973302841187,21.258872985839844,-0.12096796929836273,0.6024503707885742,200.0,290.0,-579.4541015625,-277.0762939453125,306.90631103515625,524.62939453125,258.9547469615936,290.0,29,58000,223.9773577450664,-48.31666946411133,100.07243347167969,0.21844440698623657
0.0,1.0,0.009712529831903797,-24.296154022216797,68.28264617919922,0.2123185098171234,0.886556088924408,-16.841087341308594,69.05435180664062,0.10182365775108337,0.8819045424461365,23.521686553955078,-0.12028464674949646,0.5971392393112183,200.0,300.0,-565.9859619140625,-277.1900634765625,306.4586181640625,521.1807250976562,267.46277356147766,300.0,30,60000,224.3302841776921,-49.604732513427734,72.51390838623047,0.5669416189193726
0.0,1.0,0.010310046129879225,-20.69622230529785,69.89552307128906,0.16281762719154358,0.9024026989936829,-12.318492889404297,70.99726867675781,0.19177155196666718,0.872586727142334,25.456968307495117,-0.12467454373836517,0.5944185256958008,200.0,310.0,-555.6944580078125,-289.0729675292969,304.648681640625,516.3489379882812,275.3498136997223,310.0,31,62000,225.16812038817272,-51.0814323425293,100.99407958984375,0.18045713007450104
0.0,1.0,0.009907751681525063,-17.30086326599121,77.91124725341797,0.17081612348556519,0.8939552307128906,-8.634955406188965,80.00895690917969,0.18841513991355896,0.866014301776886,27.748010635375977,-0.12814535200595856,0.5895712375640869,200.0,320.0,-542.1475830078125,-270.0772399902344,288.0567321777344,514.0596313476562,283.34246039390564,320.0,32,64000,225.87507679232593,-55.970394134521484,91.80715942382812,0.13346850872039795
0.0,1.0,0.009712529831903797,-12.925837516784668,76.97212219238281,0.2000053972005844,0.8900701403617859,-5.525966644287109,77.45156860351562,0.2052273005247116,0.8800671100616455,29.76909828186035,-0.12395249307155609,0.5848591327667236,200.0,330.0,-529.468017578125,-251.59725952148438,264.1381530761719,511.53045654296875,291.3652448654175,330.0,33,66000,226.5198103174097,-64.42212677001953,105.43087005615234,0.10955069959163666
0.0,1.0,0.009907751681525063,-12.89313793182373,70.95510864257812,0.20388086140155792,0.8858022093772888,-4.053127288818359,72.39816284179688,0.22035084664821625,0.877204179763794,31.19294548034668,-0.11703472584486008,0.5843572020530701,200.0,340.0,-523.0369262695312,-234.13917541503906,241.77903747558594,507.95709228515625,298.8554036617279,340.0,34,68000,227.534784938902,-62.588829040527344,85.05744934082031,0.4491530954837799
0.0,1.0,0.009333550263662541,-12.467644691467285,75.8330078125,0.271354615688324,0.891128659248352,-5.437356948852539,76.29905700683594,0.11523774266242981,0.8979036211967468,33.302406311035156,-0.12060698866844177,0.5821284651756287,200.0,350.0,-513.8767700195312,-227.63748168945312,228.46192932128906,503.9241027832031,306.26984572410583,350.0,35,70000,228.55661756220505,-59.853302001953125,102.07978820800781,0.3562162220478058
0.0,1.0,0.008119843104068908,-14.59811782836914,74.15013122558594,0.3085101842880249,0.8842003345489502,-5.820623397827148,75.51860046386719,0.2372385859489441,0.8973497152328491,34.96363067626953,-0.12519845366477966,0.5835533738136292,200.0,360.0,-509.2688293457031,-219.0548095703125,192.5000457763672,499.3736877441406,314.07945823669434,360.0,36,72000,229.24135314108912,-74.10938262939453,121.24219512939453,0.35428497195243835
0.0,1.0,0.007649259507199841,-3.6686458587646484,77.9026107788086,0.33308327198028564,0.8703604340553284,5.387021541595459,81.47343444824219,0.29485756158828735,0.8900521397590637,36.596370697021484,-0.12829123437404633,0.5858827829360962,200.0,370.0,-508.3426513671875,-243.9805908203125,219.4839324951172,496.1396484375,322.19192361831665,370.0,37,74000,229.67676895484132,-93.48155975341797,159.38027954101562,0.14405764639377594
0.0,1.0,0.007649259507199841,1.9972686767578125,87.98480224609375,0.4649515151977539,0.8061808347702026,11.873297691345215,92.17330169677734,0.3011128306388855,0.8661956191062927,39.64738082885742,-0.13115881383419037,0.5843216776847839,200.0,380.0,-501.469482421875,-244.9208984375,219.1156463623047,491.6513366699219,330.34442377090454,380.0,38,76000,230.0629117103135,-108.5461654663086,181.19342041015625,0.09154362976551056
0.0,1.0,0.007803009623294559,12.301080703735352,87.66704559326172,0.30341488122940063,0.8846517205238342,21.45085334777832,90.66227722167969,0.3268009424209595,0.8504889607429504,41.9935302734375,-0.1313936561346054,0.5858731865882874,200.0,390.0,-500.2169189453125,-270.4292297363281,268.771484375,491.3176574707031,338.3066792488098,390.0,39,78000,230.56003556652928,-118.54845428466797,208.03436279296875,0.09498944878578186
0.0,1.0,0.007205948471980551,25.70036506652832,93.608642578125,0.27236610651016235,0.8884016871452332,31.911205291748047,93.8763198852539,0.2833942472934723,0.871278703212738,45.05766677856445,-0.13587282598018646,0.5837615728378296,200.0,400.0,-492.59515380859375,-272.4229736328125,270.1477355957031,487.9811096191406,345.3165888786316,400.0,40,80000,231.67146490062657,-127.2884750366211,180.66668701171875,0.06848252564668655
0.0,1.0,0.007205948471980551,29.274959564208984,84.11650848388672,0.39674103260040283,0.8287503719329834,35.2538948059082,83.43827819824219,0.21734187006950378,0.8894723057746887,47.68167495727539,-0.1361086368560791,0.582405149936676,200.0,410.0,-487.953125,-277.9550476074219,278.88751220703125,484.5448913574219,352.7907803058624,410.0,41,82000,232.43237799158942,-127.40385437011719,187.69442749023438,0.2557825744152069
0.0,1.0,0.00795985011672278,35.51643371582031,91.4994888305664,0.34444907307624817,0.8321039080619812,44.33758544921875,92.14886474609375,0.31199654936790466,0.8537507057189941,49.28872299194336,-0.13045194745063782,0.5876937508583069,200.0,420.0,-491.65814208984375,-330.0918884277344,329.3244934082031,485.0967102050781,360.9074110984802,420.0,42,84000,232.7466752326653,-132.35244750976562,187.72091674804688,0.1380075216293335
0.0,1.0,0.007803009623294559,38.935035705566406,87.70121002197266,0.4729782044887543,0.7918387055397034,46.67140579223633,86.53968048095703,0.6671301126480103,0.5934587121009827,51.66931915283203,-0.12939631938934326,0.5879954099655151,200.0,430.0,-490.1415710449219,-360.364013671875,349.76470947265625,484.1128234863281,368.9893100261688,430.0,43,86000,233.06908266231576,-134.9945831298828,258.8431701660156,0.14640772342681885
0.0,1.0,0.007803009623294559,36.35973358154297,77.92308807373047,0.3929697871208191,0.8227844834327698,44.255374908447266,76.04830169677734,0.37004655599594116,0.7890573143959045,53.26864242553711,-0.12639059126377106,0.5897451639175415,200.0,440.0,-490.71209716796875,-380.8077087402344,373.01593017578125,484.30877685546875,377.1448097229004,440.0,44,88000,233.33212530395485,-131.54420471191406,175.4535369873047,0.10013418644666672
0.0,1.0,0.007803009623294559,44.6228141784668,68.17579650878906,0.544320821762085,0.7192776203155518,50.88951110839844,66.6964340209961,0.4905632734298706,0.7530184388160706,55.618934631347656,-0.12417548894882202,0.587363064289093,200.0,450.0,-485.7775573730469,-387.43023681640625,375.1399841308594,481.1915588378906,385.24610447883606,450.0,45,90000,233.61689827273582,-132.43235778808594,156.5079345703125,0.4483877122402191
0.0,1.0,0.00795985011672278,46.343528747558594,53.79582977294922,0.47531434893608093,0.7844330072402954,52.30278778076172,55.52275085449219,0.5029406547546387,0.7663663625717163,57.17767333984375,-0.12176895886659622,0.5894511342048645,200.0,460.0,-488.0218811035156,-411.53289794921875,401.7967529296875,481.5425720214844,393.4183294773102,460.0,46,92000,233.8477724772759,-127.41368103027344,112.67251586914062,0.16371627151966095
0.0,1.0,0.007649259507199841,40.62949752807617,61.89287185668945,0.5434149503707886,0.760181188583374,45.95746612548828,61.785221099853516,0.5736408233642578,0.7336810827255249,58.40633010864258,-0.12091183662414551,0.5932500958442688,200.0,470.0,-491.9954833984375,-431.5111083984375,425.7579040527344,483.05078125,401.6257338523865,470.0,47,94000,234.0487475699173,-125.62821197509766,150.64718627929688,0.3165540397167206
0.0,1.0,0.007649259507199841,39.67871856689453,65.70440673828125,0.4683343768119812,0.79399573802948,46.124168395996094,66.79544067382812,0.5931330919265747,0.7153343558311462,59.34125900268555,-0.11844982206821442,0.5974559783935547,200.0,480.0,-496.7570495605469,-478.8500061035156,458.7333679199219,485.064697265625,409.74967885017395,480.0,48,96000,234.28938436118372,-118.48933410644531,129.71925354003906,0.0997643992304802
0.0,1.0,0.00735078803626736,32.43885040283203,63.5107421875,0.4214722514152527,0.8263449668884277,37.7184944152832,62.631187438964844,0.3692578673362732,0.8542036414146423,60.28356170654297,-0.11786710470914841,0.600662350654602,200.0,490.0,-499.6629333496094,-497.5024719238281,464.798828125,486.0243835449219,417.8815031051636,490.0,49,98000,234.51624269509108,-109.73072052001953,166.2518310546875,0.4242054522037506
0.0,1.0,0.007498538875796335,28.46861457824707,58.505096435546875,0.4443155527114868,0.8172664046287537,33.87122344970703,58.29414367675781,0.4845879375934601,0.7815179228782654,61.198829650878906,-0.1162046566605568,0.6022955179214478,200.0,500.0,-500.6441955566406,-532.84033203125,480.52215576171875,486.7647399902344,426.0316274166107,500.0,50,100000,234.7243574529534,-96.416015625,102.74523162841797,0.3508588969707489
